EQUIPMENT,eq-nmp-stu-174,NMP - Computer - WO-KZMG-FM,,,WO-KZMG-FM,,,,,,,10.18.60.174,,,,,,,
EQUIPMENT,eq-nmp-stu-175,NMP - Computer - WO-KSRV-FM,,,WO-KSRV-FM,,,,,,,10.18.60.175,,,,,,,
EQUIPMENT,eq-nmp-stu-176,NMP - Computer - WO-KKOO-AM,,,WO-KKOO-AM,,,,,,,10.18.60.176,,,,,,,
EQUIPMENT,eq-nmp-stu-177,NMP - Computer - WO-KWYD-FM,,,WO-KWYD-FM,,,,,,,10.18.60.177,,,,,,,
EQUIPMENT,eq-nmp-stu-178,NMP - Computer - WO-KQBL-HD2,,,WO-KQBL-HD2,,,,,,,10.18.60.178,,,,,,,
EQUIPMENT,eq-nmp-stu-179,NMP - Computer - WO-KSRV-HD2,,,WO-KSRV-HD2,,,,,,,10.18.60.179,,,,,,,
EQUIPMENT,eq-nmp-stu-180,NMP - Computer - NEW WO-BOI-CS,,,NEW WO-BOI-CS,,,,,,,10.18.60.180,,,,,,,
EQUIPMENT,eq-nmp-stu-181,NMP - Computer - WO-BOI-RS1A,,,WO-BOI-RS1A,,,,,,,10.18.60.181,,,,,,,
EQUIPMENT,eq-nmp-stu-182,NMP - Computer - WO-BOI-RS1B,,,WO-BOI-RS1B,,,,,,,10.18.60.182,,,,,,,
EQUIPMENT,eq-nmp-stu-183,NMP - Computer - WO-BOI-RS2A,,,WO-BOI-RS2A,,,,,,,10.18.60.183,,,,,,,
EQUIPMENT,eq-nmp-stu-184,NMP - Computer - FUTURE WO-BOI-RS2B,,,FUTURE WO-BOI-RS2B,,,,,,,10.18.60.184,,,,,,,
EQUIPMENT,eq-nmp-stu-185,NMP - Computer - WO-BOI-RC1,,,WO-BOI-RC1,,,,,,,10.18.60.185,,,,,,,
EQUIPMENT,eq-nmp-stu-186,NMP - Computer - WO-BOI-RC2,,,WO-BOI-RC2,,,,,,,10.18.60.186,,,,,,,
EQUIPMENT,eq-nmp-stu-187,NMP - Computer - WO-BOI-RC3,,,WO-BOI-RC3,,,,,,,10.18.60.187,,,,,,,
EQUIPMENT,eq-nmp-stu-188,NMP - Computer - WO-BOI-RC4,,,WO-BOI-RC4,,,,,,,10.18.60.188,,,,,,,
EQUIPMENT,eq-nmp-stu-189,NMP - Computer - WO-BOI-RC5,,,WO-BOI-RC5,,,,,,,10.18.60.189,,,,,,,
EQUIPMENT,eq-nmp-stu-190,NMP - Computer - WO-PAD,,,WO-PAD,,,,,,,10.18.60.190,,,,,,,
EQUIPMENT,eq-nmp-stu-191,NMP - Computer - BOI-Autopilot,,,BOI-Autopilot,,,,,,,10.18.60.191,,,,,,,
EQUIPMENT,eq-nmp-stu-192,NMP - Computer - BOI-PROFILER,,,BOI-PROFILER,,,,,,,10.18.60.192,,,,,,,
EQUIPMENT,eq-nmp-stu-193,NMP - Other - IRG-iProfiler card2,,,IRG-iProfiler card2,,,,,,,10.18.60.193,,,,,,,
EQUIPMENT,eq-nmp-stu-194,NMP - Audio Processor - Wheatstone M-2,,,Wheatstone M-2,,,,,,,10.18.60.194,,,,,,,
EQUIPMENT,eq-nmp-stu-195,NMP - Audio Processor - Voco8 mic processor,,,Voco8 mic processor,,,,,,,10.18.60.195,,,,,,,
EQUIPMENT,eq-nmp-stu-196,NMP - STL - Telos Zip-1 studio 96.5,,,Telos Zip-1 studio 96.5,,,,,,,10.18.60.196,,,,,,,
EQUIPMENT,eq-nmp-stu-197,NMP - STL - Telos Zip-2 studio 99.1/101.5,,,Telos Zip-2 studio 99.1/101.5,,,,,,,10.18.60.197,,,,,,,
EQUIPMENT,eq-nmp-stu-198,NMP - STL - Telos Zip-5 studio 106.3/99.9,,,Telos Zip-5 studio 106.3/99.9,,,,,,,10.18.60.198,,,,,,,
EQUIPMENT,eq-nmp-stu-201,NMP - Computer - IRG-DEERPOINT-PC,,,IRG-DEERPOINT-PC,,,,,,,10.18.60.201,,,,,,,
EQUIPMENT,eq-nmp-stu-202,NMP - Computer - KSRV importer/exporter,,,KSRV importer/exporter,,,,,,,10.18.60.202,,,,,,,
EQUIPMENT,eq-nmp-stu-203,NMP - Audio Processor - 99.9 OMNIA 6,,,99.9 OMNIA 6,,,,,,,10.18.60.203,,,,,,,
EQUIPMENT,eq-nmp-stu-204,NMP - Transmitter - 99.9 FAX 1K,,,99.9 FAX 1K,,,,,,,10.18.60.204,,,,,,,
EQUIPMENT,eq-nmp-stu-205,NMP - Other - Deer Point IP Reboot 1 (KSRV rack),,,Deer Point IP Reboot 1 (KSRV rack),,,,,,,10.18.60.205,,,,,,,
EQUIPMENT,eq-nmp-stu-206,NMP - Power - AC Power Sentinal 2 Plus IP,,,AC Power Sentinal 2 Plus IP,,,,,,,10.18.60.206,,,,,,,
EQUIPMENT,eq-nmp-stu-207,NMP - Transmitter - BW 99.1 Transmitter,,,BW 99.1 Transmitter,,,,,,,10.18.60.207,,,,,,,
EQUIPMENT,eq-nmp-stu-208,NMP - Exciter - KSRV Exciter (Deerpoint),,,KSRV Exciter (Deerpoint),,,,,,,10.18.60.208,,,,,,,
EQUIPMENT,eq-nmp-stu-209,NMP - Computer - KZMG HD-Importer,,,KZMG HD-Importer,,,,,,,10.18.60.209,,,,,,,
EQUIPMENT,eq-nmp-stu-210,NMP - Transmitter - KQBL FAX 30,,,KQBL FAX 30,,,,,,,10.18.60.210,,,,,,,
EQUIPMENT,eq-nmp-stu-211,NMP - Transmitter - KSRV-FM FAX 3K,,,KSRV-FM FAX 3K,,,,,,,10.18.60.211,,,,,,,
EQUIPMENT,eq-nmp-stu-212,NMP - Transmitter - KZMG FAX 3K,,,KZMG FAX 3K,,,,,,,10.18.60.212,,,,,,,
EQUIPMENT,eq-nmp-stu-213,NMP - Transmitter - KQBL FAX 3K,,,KQBL FAX 3K,,,,,,,10.18.60.213,,,,,,,
EQUIPMENT,eq-nmp-stu-214,NMP - Transmitter - K224EP FAX 500,,,K224EP FAX 500,,,,,,,10.18.60.214,,,,,,,
EQUIPMENT,eq-nmp-stu-215,NMP - Transmitter - K243BM FAX 300,,,K243BM FAX 300,,,,,,,10.18.60.215,,,,,,,
EQUIPMENT,eq-nmp-stu-216,NMP - Transmitter - KKOO FAX 1K,,,KKOO FAX 1K,,,,,,,10.18.60.216,,,,,,,
EQUIPMENT,eq-nmp-stu-217,NMP - Transmitter - BW TX-50,,,BW TX-50,,,,,,,10.18.60.217,,,,,,,
EQUIPMENT,eq-nmp-stu-218,NMP - Exciter - KQBL FAX-50 EXCITER,,,KQBL FAX-50 EXCITER,,,,,,,10.18.60.218,,,,,,,
EQUIPMENT,eq-nmp-stu-219,NMP - Other - ESPN RBDS,,,ESPN RBDS,,,,,,,10.18.60.219,,,,,,,
EQUIPMENT,eq-nmp-stu-220,NMP - Other - K224EP RBDS,,,K224EP RBDS,,,,,,,10.18.60.220,,,,,,,
EQUIPMENT,eq-nmp-stu-221,NMP - Audio Processor - KSRV-FM OMNIA 9,,,KSRV-FM OMNIA 9,,,,,,,10.18.60.221,,,,,,,
EQUIPMENT,eq-nmp-stu-222,NMP - Audio Processor - KZMG OMNIA 6,,,KZMG OMNIA 6,,,,,,,10.18.60.222,,,,,,,
EQUIPMENT,eq-nmp-stu-223,NMP - Audio Processor - KQBLHD-3 OMNIA 6,,,KQBLHD-3 OMNIA 6,,,,,,,10.18.60.223,,,,,,,
EQUIPMENT,eq-nmp-stu-224,NMP - Audio Processor - KQBLHD-2 OMNIA 6,,,KQBLHD-2 OMNIA 6,,,,,,,10.18.60.224,,,,,,,
EQUIPMENT,eq-nmp-stu-225,NMP - Audio Processor - KKOO FM OMNIA 6,,,KKOO FM OMNIA 6,,,,,,,10.18.60.225,,,,,,,
EQUIPMENT,eq-nmp-stu-226,NMP - Audio Processor - KZMG OMNIA 9,,,KZMG OMNIA 9,,,,,,,10.18.60.226,,,,,,,
EQUIPMENT,eq-nmp-stu-228,NMP - Audio Processor - 99.1 5700i,,,99.1 5700i,,,,,,,10.18.60.228,,,,,,,
EQUIPMENT,eq-nmp-stu-230,NMP - STL - IP LINK 1 studio 96.1/101.5,,,IP LINK 1 studio 96.1/101.5,,,,,,,10.18.60.230,,,,,,,
EQUIPMENT,eq-nmp-stu-231,NMP - STL - IP LINK 2 studio 101.9/99.1,,,IP LINK 2 studio 101.9/99.1,,,,,,,10.18.60.231,,,,,,,
EQUIPMENT,eq-nmp-stu-232,NMP - STL - IP LINK 3 studio 96.5/102.7,,,IP LINK 3 studio 96.5/102.7,,,,,,,10.18.60.232,,,,,,,
EQUIPMENT,eq-nmp-stu-233,NMP - STL - IP LINK 4 deer 96.1/101.5,,,IP LINK 4 deer 96.1/101.5,,,,,,,10.18.60.233,,,,,,,
EQUIPMENT,eq-nmp-stu-234,NMP - STL - IP LINK 5 deer 101.9/99.1,,,IP LINK 5 deer 101.9/99.1,,,,,,,10.18.60.234,,,,,,,
EQUIPMENT,eq-nmp-stu-235,NMP - STL - IP LINK 6 deer 96.5/102.7,,,IP LINK 6 deer 96.5/102.7,,,,,,,10.18.60.235,,,,,,,
EQUIPMENT,eq-nmp-stu-236,NMP - STL - IP LINK 7 studio 99.9,,,IP LINK 7 studio 99.9,,,,,,,10.18.60.236,,,,,,,
EQUIPMENT,eq-nmp-stu-237,NMP - STL - IP LINK 8 deer 99.9,,,IP LINK 8 deer 99.9,,,,,,,10.18.60.237,,,,,,,
EQUIPMENT,eq-nmp-stu-238,NMP - UPS - UPS Monitor,,,UPS Monitor,,,,,,,10.18.60.238,,,,,,,
EQUIPMENT,eq-nmp-stu-239,NMP - Other - KQBL RBDS,,,KQBL RBDS,,,,,,,10.18.60.239,,,,,,,
EQUIPMENT,eq-nmp-stu-240,NMP - Computer - KQBL IMPORTER,,,KQBL IMPORTER,,,,,,,10.18.60.240,,,,,,,
EQUIPMENT,eq-nmp-stu-241,NMP - Computer - KQBL EXPORTER,,,KQBL EXPORTER,,,,,,,10.18.60.241,,,,,,,
EQUIPMENT,eq-nmp-stu-242,NMP - Other - K243BM RBDS,,,K243BM RBDS,,,,,,,10.18.60.242,,,,,,,
EQUIPMENT,eq-nmp-stu-243,NMP - Other - DAY SEQUERRA M4.2Si (DEER PT),,,DAY SEQUERRA M4.2Si (DEER PT),,,,,,,10.18.60.243,,,,,,,
EQUIPMENT,eq-nmp-stu-244,NMP - Audio Processor - KQBL JUSTIN 808,,,KQBL JUSTIN 808,,,,,,,10.18.60.244,,,,,,,
EQUIPMENT,eq-nmp-stu-245,NMP - Other - KQBL BURK PLUS CONNECT,,,KQBL BURK PLUS CONNECT,,,,,,,10.18.60.245,,,,,,,
EQUIPMENT,eq-nmp-stu-246,NMP - Other - DEER PT DUAL IP-8 ADAPTER 1,,,DEER PT DUAL IP-8 ADAPTER 1,,,,,,,10.18.60.246,,,,,,,
EQUIPMENT,eq-nmp-stu-247,NMP - Other - DEER PT DUAL IP-8 ADAPTER 2,,,DEER PT DUAL IP-8 ADAPTER 2,,,,,,,10.18.60.247,,,,,,,
EQUIPMENT,eq-nmp-stu-248,NMP - Other - ARC PLUS SL (AT STUDIO),,,ARC PLUS SL (AT STUDIO),,,,,,,10.18.60.248,,,,,,,
EQUIPMENT,eq-nmp-stu-249,NMP - Network - Deer Point WiFi,,,Deer Point WiFi,,,,,,,10.18.60.249,,,,,,,
EQUIPMENT,eq-mid-148,MID - Audio Processor - OMNIA,,,OMNIA,,,,,,,10.82.60.148,http://69.9.63.150:45002,,,"Internal Port: 7300, External Port: 45002",,,
EQUIPMENT,eq-mid-170,MID - Other - RDS,,,RDS,,,,,,,10.82.60.170,http://69.9.63.150:45003,,,"Internal Port: 10002, External Port: 45003",,,
EQUIPMENT,eq-mid-246,MID - Other - BURK,,,BURK,,,,,,,10.82.60.246,http://69.9.63.150:45000,,,"Internal Port: 45000, External Port: 45000",,,
EQUIPMENT,eq-mid-180,MID - Cameras - CAM,,,CAM,,,,,,,10.82.60.180,http://69.9.63.150:45004,ubnt,"Password: 7777, Internal Port: 80, External Port: 45004",,,
EQUIPMENT,eq-mid-160,MID - Transmitter - 106.3 TRANS,,,106.3 TRANS,,,,,,,10.82.60.160,,,"Internal Port: 1063, External Port: 1063",,,
EQUIPMENT,eq-mid-30,MID - Network - ROUTER,,,ROUTER,,,,,,,10.82.60.30,,engineering,"Password: Frenchjohn101",,,
EQUIPMENT,eq-mid-250,MID - Computer - COMPUTER,,,COMPUTER,,,,,,,10.82.60.250,,,,,,,
EQUIPMENT,eq-dp-196,DP - STL - zip one-3,,,zip one-3,,,,,,,10.81.60.196,http://204.98.102.137:45000,admin,"Password: (none), External Port: 45000",,,
EQUIPMENT,eq-dp-197,DP - STL - zip one-4,,,zip one-4,,,,,,,10.81.60.197,http://204.98.102.137:45001,admin,"Password: (none), External Port: 45001",,,
EQUIPMENT,eq-dp-198,DP - STL - zip one-6,,,zip one-6,,,,,,,10.81.60.198,http://204.98.102.137:45002,admin,"Password: (none), External Port: 45002",,,
EQUIPMENT,eq-dp-30,DP - Network - ROUTER,,,ROUTER,,,,,,,10.81.60.30,,engineering,"Password: (mustard), Internal/External Ports: 80,443",,,
EQUIPMENT,eq-dp-200,DP - Computer - PC,,,PC,,,,,,,10.81.60.200,,,,,,,
EQUIPMENT,eq-clay-30,CLAY - Network - Edge Router,,,Edge Router,,,,,,,10.82.60.30,,engineering,"Password: (mustard)",,,
EQUIPMENT,eq-clay-220,CLAY - Transmitter - Nautel,,,Nautel,,,,,,,10.82.60.220,http://204.98.102.155:45003,Nautel,"Password: (mustard), External Port: 45003",,,
EQUIPMENT,eq-clay-221,CLAY - Audio Processor - Aaron 650,,,Aaron 650,,,,,,,10.82.60.221,http://204.98.102.155:45004,admin,"Password: 7777, External Port: 45004",,,
EQUIPMENT,eq-clay-250,CLAY - Other - Burk X-300,,,Burk X-300,,,,,,,10.82.60.250,http://204.98.102.155:45000,admin,"Password: (mustard), Internal Port: 80, 45002, External Port: 45000, 45002",,,
EQUIPMENT,eq-jerb-30,JERB - Network - Edge Router,,,Edge Router,,,,,,,10.91.60.30,,engineering,"Password: (tower)",,,
EQUIPMENT,eq-jerb-160,JERB - Other - 1021 RDS,,,1021 RDS,,,,,,,10.91.60.160,http://76.8.3.26:45001,,,"Internal Port: 10001, External Port: 45001",,,
EQUIPMENT,eq-jerb-161,JERB - Other - 927 RDS,,,927 RDS,,,,,,,10.91.60.161,http://76.8.3.26:45002,admin,"Password: 7777, Internal Port: 10002, External Port: 45002",,,
EQUIPMENT,eq-jerb-200,JERB - Computer - PC,,,PC,,,,,,,10.91.60.200,http://76.8.3.26:45004,,,"Password: (tower), Internal Port: 5900, External Port: 45004",,,
EQUIPMENT,eq-jerb-220,JERB - Audio Processor - 1021 Omnia,,,1021 Omnia,,,,,,,10.91.60.220,telnet://76.8.3.26:45005,,,"Internal Port: 23, External Port: 45005",,,
EQUIPMENT,eq-jerb-221,JERB - Audio Processor - 927 Omnia,,,927 Omnia,,,,,,,10.91.60.221,telnet://76.8.3.26:45006,,,"Internal Port: 23, External Port: 45006",,,
EQUIPMENT,eq-jerb-231,JERB - STL - HD Link,,,HD Link,,,,,,,10.91.60.231,http://76.8.3.26:45007,,,"External Port: 45007",,,
EQUIPMENT,eq-jerb-240,JERB - Transmitter - Nautel HD TX,,,Nautel HD TX,,,,,,,10.91.60.240,http://76.8.3.26:45008,Nautel,"Password: clay, External Port: 45008",,,
EQUIPMENT,eq-jerb-241,JERB - Other - Exporter,,,Exporter,,,,,,,10.91.60.241,http://76.8.3.26:2323,,,"Internal Port: 2323, External Port: 2323",,,
EQUIPMENT,eq-jerb-250,JERB - Other - remote,,,remote,,,,,,,10.91.60.250,http://76.8.3.26:45003,admin,"Password: (tower), External Port: 45003",,,
EQUIPMENT,eq-pic-30,PIC - Network - Edge Router,,,Edge Router,,,,,,,10.92.60.30,,engineering,"Password: clay",,,
EQUIPMENT,eq-pic-200,PIC - Computer - PC,,,PC,,,,,,,10.92.60.200,http://76.8.7.78:45005,,,"Password: (tower), Internal Port: 5900, External Port: 45005",,,
EQUIPMENT,eq-pic-221,PIC - Audio Processor - 1047 BW Proc,,,1047 BW Proc,,,,,,,10.92.60.221,http://76.8.7.78:45004,,,"Internal Port: 1270, External Port: 45004",,,
EQUIPMENT,eq-pic-251,PIC - Other - Remote,,,Remote,,,,,,,10.92.60.251,http://76.8.7.78:45007,engineering,"Password: clay, External Port: 45007",,,
EQUIPMENT,eq-pic-100,PIC - Cameras - camera,,,camera,,,,,,,10.92.60.100,,engineering,"Password: clay",,,
EQUIPMENT,eq-pic-160,PIC - Other - kikx rds,,,kikx rds,,,,,,,10.92.60.160,http://76.8.7.78:45003,,,"External Port: 45003",,,
EQUIPMENT,eq-pic-2,PIC - Network - wifi,,,wifi,,,,,,,10.92.60.2,,,,,,,
EQUIPMENT,eq-pic-210,PIC - Exciter - kxcd exciter,,,kxcd exciter,,,,,,,10.92.60.210,http://76.8.7.78:45009,gates,"Password: administrator, External Port: 45009",,,
EQUIPMENT,eq-pic-211,PIC - Transmitter - kxcd tx,,,kxcd tx,,,,,,,10.92.60.211,http://76.8.7.78:45010,gates,"Password: administrator, External Port: 45010",,,
EQUIPMENT,eq-twn-biz-1,TWN - Network - TWF AP,,,TWF AP,,,,,,,10.19.50.1,,,,,,,
EQUIPMENT,eq-twn-biz-2,TWN - Network - TWF AP,,,TWF AP,,,,,,,10.19.50.2,,,,,,,
EQUIPMENT,eq-twn-biz-5,TWN - Network - TWF SALES Shared DRIVE,,,TWF SALES Shared DRIVE,,,,,,,10.19.50.5,,,,,,,
EQUIPMENT,eq-twn-biz-20,TWN - Computer - Traffic- Marketron,,,Traffic- Marketron,,,,,,,10.19.50.20,,,,,,,
EQUIPMENT,eq-twn-biz-30,TWN - Network - PF SENSE,,,PF SENSE,,,,,,,10.19.50.30,,,,,,,
EQUIPMENT,eq-twn-biz-32,TWN - Network - Lynksys ?,,,Lynksys ?,,,,,,,10.19.50.32,,,,,,,
EQUIPMENT,eq-twn-biz-55,TWN - Other - Konika Printer,,,Konika Printer,,,,,,,10.19.50.55,,,,,,,
EQUIPMENT,eq-twn-biz-56,TWN - Other - Market Manager Printer,,,Market Manager Printer,,,,,,,10.19.50.56,,,,,,,
EQUIPMENT,eq-twn-biz-70,TWN - Computer - TWF Ubiquti NVR,,,TWF Ubiquti NVR,,,,,,,10.19.50.70,,,,"Port: 7443",,,
EQUIPMENT,eq-twn-biz-107,TWN - Computer - Front Desk,,,Front Desk,,,,,,,10.19.50.107,,,,,,,
EQUIPMENT,eq-twn-biz-114,TWN - Other - HD Monitor,,,HD Monitor,,,,,,,10.19.50.114,,,,,,,
EQUIPMENT,eq-twn-biz-115,TWN - Network - Be Sure Router,,,Be Sure Router,,,,,,,10.19.50.115,,,,,,,
EQUIPMENT,eq-twn-biz-124,TWN - Computer - Matt Workstation,,,Matt Workstation,,,,,,,10.19.50.124,,,,,,,
EQUIPMENT,eq-twn-biz-156,TWN - Computer - KTPZ Studio,,,KTPZ Studio,,,,,,,10.19.50.156,,,,,,,
EQUIPMENT,eq-twn-stu-1,TWN - Computer - TWF PROD,,,TWF PROD,,,,,,,10.19.60.1,,,,,,,
EQUIPMENT,eq-twn-stu-5,TWN - Network - TWF Prod Drive,,,TWF Prod Drive,,,,,,,10.19.60.5,,,,,,,
EQUIPMENT,eq-twn-stu-12,TWN - Computer - IRG-KWYD-APD (BOOKER PC),,,IRG-KWYD-APD (BOOKER PC),,,,,,,10.19.60.12,,,,,,,
EQUIPMENT,eq-twn-stu-20,TWN - Computer - IMG-TWF-TRAFFIC,,,IMG-TWF-TRAFFIC,,,,,,,10.19.60.20,,,,,,,
EQUIPMENT,eq-twn-stu-30,TWN - Network - PF Sense,,,PF Sense,,,,,,,10.19.60.30,,,,,,,
EQUIPMENT,eq-twn-stu-35,TWN - Other - KEY FOB SYSTEM,,,KEY FOB SYSTEM,,,,,,,10.19.60.35,,,,,,,
EQUIPMENT,eq-twn-stu-60,TWN - Other - IMG-TWF-XPOINT,,,IMG-TWF-XPOINT,,,,,,,10.19.60.60,,,,,,,
EQUIPMENT,eq-twn-stu-61,TWN - Computer - KTPZ PlayLIST,,,KTPZ PlayLIST,,,,,,,10.19.60.61,,,,,,,
EQUIPMENT,eq-twn-stu-62,TWN - Computer - Playlist Editor-Engineering,,,Playlist Editor-Engineering,,,,,,,10.19.60.62,,,,,,,
EQUIPMENT,eq-twn-stu-63,TWN - Computer - IMG-TWF-KTPZ-PD (Joey),,,IMG-TWF-KTPZ-PD (Joey),,,,,,,10.19.60.63,,,,,,,
EQUIPMENT,eq-twn-stu-120,TWN - Network - Switch 0,,,Switch 0,,,,,,,10.19.60.120,,,,,,,
EQUIPMENT,eq-twn-stu-121,TWN - Network - Switch 1,,,Switch 1,,,,,,,10.19.60.121,,,,,,,
EQUIPMENT,eq-twn-stu-122,TWN - Network - Switch 2,,,Switch 2,,,,,,,10.19.60.122,,,,,,,
EQUIPMENT,eq-twn-stu-125,TWN - Computer - Importer,,,Importer,,,,,,,10.19.60.125,,,,,,,
EQUIPMENT,eq-twn-stu-128,TWN - Other - XDS Pro4Q,,,XDS Pro4Q,,,,,,,10.19.60.128,,,,,,,
EQUIPMENT,eq-twn-stu-129,TWN - Other - XDS Pro,,,XDS Pro,,,,,,,10.19.60.129,,,,,,,
EQUIPMENT,eq-twn-stu-130,TWN - Other - Sage Endec,,,Sage Endec,,,,,,,10.19.60.130,,,,,,,
EQUIPMENT,eq-twn-stu-131,TWN - Other - DaySequerra 1,,,DaySequerra 1,,,,,,,10.19.60.131,,,,,,,
EQUIPMENT,eq-twn-stu-132,TWN - Other - DaySequerra Tuner 2,,,DaySequerra Tuner 2,,,,,,,10.19.60.132,,,,,,,
EQUIPMENT,eq-twn-stu-133,TWN - Other - Silence Sense,,,Silence Sense,,,,,,,10.19.60.133,,,,,,,
EQUIPMENT,eq-twn-stu-134,TWN - STL - Harris HD STL,,,Harris HD STL,,,,,,,10.19.60.134,,,,,,,
EQUIPMENT,eq-twn-stu-135,TWN - Transmitter - 95.1 TX,,,95.1 TX,,,,,,,10.19.60.135,,,,,,,
EQUIPMENT,eq-twn-stu-136,TWN - Transmitter - 105.1 TX,,,105.1 TX,,,,,,,10.19.60.136,,,,,,,
EQUIPMENT,eq-twn-stu-140,TWN - Other - Aaron 650,,,Aaron 650,,,,,,,10.19.60.140,,,,,,,
EQUIPMENT,eq-twn-stu-155,TWN - Computer - Studio1- INT-PC (TWF-KIRQ-INT-PC),,,Studio1- INT-PC (TWF-KIRQ-INT-PC),,,,,,,10.19.60.155,,,,,,,
EQUIPMENT,eq-twn-stu-156,TWN - Computer - Studio2- INT-PC (TWF-PROD-INT-PC),,,Studio2- INT-PC (TWF-PROD-INT-PC),,,,,,,10.19.60.156,,,,,,,
EQUIPMENT,eq-twn-stu-157,TWN - Computer - Studio3- INT-PC (KYUN-INT-PC),,,Studio3- INT-PC (KYUN-INT-PC),,,,,,,10.19.60.157,,,,,,,
EQUIPMENT,eq-twn-stu-163,TWN - Computer - TWF-Ingest-SVR,,,TWF-Ingest-SVR,,,,,,,10.19.60.163,,,,,,,
EQUIPMENT,eq-twn-stu-165,TWN - Computer - IRG-TWF-Stream Box,,,IRG-TWF-Stream Box,,,,,,,10.19.60.165,,,,,,,
EQUIPMENT,eq-twn-stu-166,TWN - Other - iRock RDS,,,iRock RDS,,,,,,,10.19.60.166,,,,,,,
EQUIPMENT,eq-twn-stu-167,TWN - Other - KIRQ RDS,,,KIRQ RDS,,,,,,,10.19.60.167,,,,,,,
EQUIPMENT,eq-twn-stu-168,TWN - Other - Breeze RDS,,,Breeze RDS,,,,,,,10.19.60.168,,,,,,,
EQUIPMENT,eq-twn-stu-170,TWN - Computer - WO-TWF-CS,,,WO-TWF-CS,,,,,,,10.19.60.170,,,,,,,
EQUIPMENT,eq-twn-stu-171,TWN - Computer - WO-KIRQ-FM,,,WO-KIRQ-FM,,,,,,,10.19.60.171,,,,,,,
EQUIPMENT,eq-twn-stu-172,TWN - Computer - WO-KYUN-FM,,,WO-KYUN-FM,,,,,,,10.19.60.172,,,,,,,
EQUIPMENT,eq-twn-stu-173,TWN - Computer - WO-KYUN-HD2,,,WO-KYUN-HD2,,,,,,,10.19.60.173,,,,,,,
EQUIPMENT,eq-twn-stu-174,TWN - Computer - WO-KTPZ-FM,,,WO-KTPZ-FM,,,,,,,10.19.60.174,,,,,,,
EQUIPMENT,eq-twn-stu-175,TWN - Computer - WO-KYUN-HD3,,,WO-KYUN-HD3,,,,,,,10.19.60.175,,,,,,,
